time,current
1.3000000000040757e-05,-0.43165433406829834
1.3000000000040757e-05,-0.43165433406829834
1.5000000000098268e-05,-0.43165433406829834
7.000000000090267e-06,-0.43165433406829834
1.2999999999818712e-05,-0.43165433406829834
0.0,-0.43165433406829834
1.5000000000098268e-05,-0.43165433406829834
1.3000000000040757e-05,-0.43165433406829834
1.0999999999983245e-05,-0.43165433406829834
1.2000000000123023e-05,1.6271133422851562
1.3000000000040757e-05,0.8097187280654907
1.5000000000098268e-05,0.8414979577064514
1.3000000000040757e-05,1.2342278957366943
1.399999999995849e-05,1.132939338684082
1.5000000000098268e-05,1.322116494178772
5.999999999950489e-06,0.8704307079315186
2.2000000000188535e-05,1.030319333076477
5.999999999950489e-06,0.7889124155044556
4.999999999810711e-06,1.2789373397827148
3.999999999892978e-06,1.6057252883911133
5.999999999950489e-06,0.6299365162849426
2.500000000016378e-05,0.859964907169342
1.8000000000073513e-05,1.2493587732315063
1.999999999990898e-05,0.4758899509906769
1.6999999999933735e-05,0.4566497802734375
1.7999999999851468e-05,0.3950890302658081
1.6999999999933735e-05,0.5387440323829651
7.000000000090267e-06,0.966822624206543
4.000000000115023e-06,1.1181281805038452
3.999999999892978e-06,0.7248772382736206
5.000000000032756e-06,0.7409306168556213
2.6999999999999247e-05,0.7120764851570129
1.6000000000016e-05,0.5767306089401245
1.6000000000016e-05,0.822216808795929
1.5000000000098268e-05,0.8409457206726074
1.6000000000016e-05,1.046220064163208
8.000000000008e-06,0.8948992490768433
5.000000000032756e-06,1.0322580337524414
5.000000000032756e-06,1.1477192640304565
5.999999999950489e-06,0.6161971688270569
7.000000000090267e-06,0.7688882350921631
5.999999999950489e-06,0.8040525913238525
5.000000000032756e-06,1.0862606763839722
5.999999999950489e-06,0.140632763504982
5.000000000032756e-06,0.8040413856506348
5.000000000032756e-06,1.0967742204666138
5.000000000032756e-06,1.3480916023254395
5.999999999950489e-06,0.5932934880256653
7.000000000090267e-06,-0.014530688524246216
6.000000000172534e-06,0.5471621751785278
4.000000000115023e-06,0.930189311504364
5.000000000032756e-06,0.5447003245353699
3.999999999892978e-06,1.0722322463989258
5.000000000032756e-06,0.2464153915643692
4.000000000115023e-06,1.0442675352096558
3.999999999892978e-06,0.7381436824798584
4.000000000115023e-06,1.771701455116272
5.999999999950489e-06,0.49964624643325806
7.000000000090267e-06,1.1783665418624878
5.999999999950489e-06,1.4550657272338867
5.999999999950489e-06,0.6295835971832275
5.999999999950489e-06,1.495293140411377
4.999999999810711e-06,0.7148942947387695
5.999999999950489e-06,0.8928828835487366
5.000000000032756e-06,1.7867926359176636
4.000000000115023e-06,0.7762401103973389
3.999999999892978e-06,1.4241938591003418
5.999999999950489e-06,0.8504489064216614
5.999999999950489e-06,1.2869064807891846
5.999999999950489e-06,1.1919829845428467
6.000000000172534e-06,0.8555804491043091
7.000000000090267e-06,1.2449098825454712
5.999999999950489e-06,0.4737749397754669
5.000000000032756e-06,0.9977653622627258
5.000000000032756e-06,1.3517084121704102
4.999999999810711e-06,0.39203253388404846
5.000000000032756e-06,0.7332843542098999
5.000000000032756e-06,0.5989529490470886
5.999999999950489e-06,1.3329541683197021
5.000000000032756e-06,0.6789388656616211
5.000000000032756e-06,1.012575626373291
5.999999999950489e-06,0.6424248218536377
5.999999999950489e-06,0.5638920068740845
5.000000000032756e-06,0.6355913877487183
4.999999999810711e-06,0.8959656357765198
4.000000000115023e-06,0.9910141825675964
3.999999999892978e-06,0.3841622769832611
5.000000000032756e-06,0.7312319278717041
6.000000000172534e-06,1.2383620738983154
5.000000000032756e-06,0.6116946339607239
4.000000000115023e-06,1.134189486503601
7.000000000090267e-06,1.2823753356933594
4.000000000115023e-06,0.7940086722373962
6.000000000172534e-06,0.9355766177177429
5.999999999950489e-06,0.4022469222545624
1.2999999999818712e-05,0.9997138977050781
1.399999999995849e-05,0.8814888596534729
1.399999999995849e-05,0.7568981051445007
1.4999999999876223e-05,1.622075080871582
1.6999999999933735e-05,0.7095636129379272
1.399999999995849e-05,0.8330015540122986
1.5999999999793957e-05,1.587775707244873
5.999999999950489e-06,1.0550339221954346
5.999999999950489e-06,-0.11358261108398438
5.000000000032756e-06,1.050438404083252
5.999999999950489e-06,0.9735808372497559
5.999999999950489e-06,0.5897293090820312
5.999999999950489e-06,0.49947699904441833
6.999999999868223e-06,0.6864437460899353
5.999999999950489e-06,1.637141227722168
5.000000000032756e-06,0.8111211061477661
2.3999999999801958e-05,0.774446964263916
1.6999999999933735e-05,0.3222898542881012
1.5999999999793957e-05,1.6111527681350708
1.4000000000180535e-05,0.960676908493042
1.6999999999933735e-05,0.8593431115150452
1.6999999999933735e-05,0.15673984587192535
1.8000000000073513e-05,1.008987307548523
1.5000000000098268e-05,1.3905296325683594
1.6000000000016e-05,1.1872228384017944
1.4000000000180535e-05,1.48921799659729
1.6000000000016e-05,0.7790579795837402
6.000000000172534e-06,0.16213646531105042
7.000000000090267e-06,1.2022300958633423
3.999999999892978e-06,0.7111623287200928
2.9999999999752447e-06,0.49450546503067017
7.000000000090267e-06,-0.056920766830444336
5.000000000032756e-06,0.7029255032539368
7.000000000090267e-06,0.8745077848434448
5.999999999950489e-06,0.45660674571990967
5.000000000032756e-06,0.6922181248664856
5.000000000032756e-06,0.7016403079032898
5.999999999950489e-06,2.0389366149902344
4.000000000115023e-06,1.1454298496246338
2.9999999999752447e-06,1.587220311164856
5.000000000032756e-06,0.70305335521698
3.999999999892978e-06,0.46763771772384644
4.000000000115023e-06,0.5342351794242859
5.000000000032756e-06,1.3251862525939941
5.999999999950489e-06,0.5510860681533813
6.000000000172534e-06,0.5557264089584351
5.999999999950489e-06,0.8752870559692383
5.999999999950489e-06,1.1304495334625244
5.000000000032756e-06,0.5582877397537231
3.999999999892978e-06,1.1225484609603882
5.999999999950489e-06,0.8228768110275269
4.000000000115023e-06,1.2524315118789673
5.000000000032756e-06,0.7629377841949463
3.999999999892978e-06,1.5888584852218628
5.999999999950489e-06,0.43333786725997925
5.999999999950489e-06,0.6661490797996521
5.000000000032756e-06,0.39222005009651184
5.999999999950489e-06,0.4342598021030426
5.999999999950489e-06,0.6119928359985352
4.999999999810711e-06,0.5890205502510071
5.000000000032756e-06,-0.13671301305294037
2.0000000000575113e-06,1.3922877311706543
5.000000000032756e-06,0.8724001049995422
5.000000000032756e-06,1.0921554565429688
5.999999999950489e-06,0.8492047190666199
4.999999999810711e-06,0.4574085474014282
5.999999999950489e-06,0.5398046970367432
3.999999999892978e-06,0.8097717761993408
7.000000000090267e-06,0.9295620918273926
5.999999999950489e-06,0.9081409573554993
5.000000000032756e-06,0.13620369136333466
5.000000000032756e-06,0.31286224722862244
5.000000000032756e-06,1.2034635543823242
5.000000000032756e-06,0.6769171953201294
4.000000000115023e-06,1.4893313646316528
7.000000000090267e-06,0.7879942059516907
5.000000000032756e-06,0.6578497886657715
7.000000000090267e-06,1.4397170543670654
5.999999999950489e-06,1.5737580060958862
5.999999999950489e-06,1.2599849700927734
7.000000000090267e-06,1.0820432901382446
5.999999999950489e-06,1.308340072631836
5.999999999950489e-06,0.8305603265762329
4.000000000115023e-06,0.8250014185905457
5.000000000032756e-06,0.4890860617160797
7.000000000090267e-06,1.0402567386627197
5.999999999950489e-06,0.4196268916130066
5.000000000032756e-06,0.7537652850151062
5.999999999950489e-06,1.0841491222381592
4.999999999810711e-06,0.21287038922309875
5.999999999950489e-06,1.0725913047790527
5.999999999950489e-06,0.11706867814064026
6.999999999868223e-06,1.0517573356628418
4.999999999810711e-06,0.5396324992179871
5.999999999950489e-06,1.010732889175415
6.999999999868223e-06,0.7797080874443054
5.999999999950489e-06,0.3995281457901001
5.000000000032756e-06,0.3060866892337799
5.999999999950489e-06,1.185234546661377
